unit_id,heading_id,level,order_idx,path,h1,h2,h3,h4,h5,h6,sentence_text,token_start,token_end
U002670,H000043,4,30,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Tasmā bhagavā pubbenivāsadīpanatthaṃ puggalakathaṃ katheti.,26113,26117
U002671,H000043,4,31,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"‘‘Khandhā dānaṃ paṭiggaṇhanti dhātuyo āyatanānī’’ti vuttepi mahājano na jānāti, sammohamāpajjati, paṭisattu hoti ‘‘kimidaṃ khandhadhātuāyatanāni paṭiggaṇhanti nāmā’’ti.",26118,26133
U002672,H000043,4,32,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"‘‘Puggalā paṭiggaṇhanti sīlavanto kalyāṇadhammā’’ti vutte pana jānāti, na sammohamāpajjati, na paṭisattu hoti.",26134,26145
U002673,H000043,4,33,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Tasmā bhagavā dakkhiṇāvisuddhidīpanatthaṃ puggalakathaṃ katheti.,26146,26150
U002674,H000043,4,34,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Lokasammutiñca buddhā bhagavanto nappajahanti, lokasamaññāya lokaniruttiyaṃ lokābhilāpe ṭhitāyeva dhammaṃ desenti.",26151,26160
U002675,H000043,4,35,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Tasmā bhagavā lokasammutiyā appahānatthampi puggalakathaṃ katheti.,26161,26166
U002676,H000043,4,36,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Tasmā ayampi āyasmā lokavohārakusalatāya buddhassa bhagavato desanaṃ avilomento lokasammutiyaṃ ṭhatvāva cattārome, āvuso, puggalāti āha.",26167,26180
U002677,H000043,4,37,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Tasmā ettha paramatthavasena aggahetvā sammutivaseneva puggalo veditabbo.,26181,26187
U002678,H000043,4,38,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Santo saṃvijjamānāti lokasaṅketavasena atthi upalabbhamānā.,26188,26192
U002679,H000043,4,39,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Lokasminti sattaloke.,26193,26194
U002680,H000043,4,40,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Sāṅgaṇova samānotiādīsu pana aṅgaṇanti katthaci kilesā vuccanti.,26195,26201
U002681,H000043,4,41,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Yathāha ‘‘tattha katamāni tīṇi aṅgaṇāni? Rāgo aṅgaṇaṃ, doso aṅgaṇaṃ, moho aṅgaṇa’’nti (vibha. 924).",26202,26214
U002682,H000043,4,42,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Katthaci yaṃkiñci malaṃ vā paṅko vā, yathāha ‘‘tasseva rajassa vā aṅgaṇassa vā pahānāya vāyamatī’’ti.",26215,26228
U002683,H000043,4,43,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Katthaci tathārūpo bhūmibhāgo, so bodhiyaṅgaṇaṃ cetiyaṅgaṇantiādīnaṃ vasena veditabbo.",26229,26236
U002684,H000043,4,44,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Idha pana nānappakārā tibbakilesā ‘‘aṅgaṇa’’nti adhippetā.,26237,26242
U002685,H000043,4,45,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Tathā hi vakkhati ‘‘pāpakānaṃ kho etaṃ, āvuso, akusalānaṃ icchāvacarānaṃ adhivacanaṃ, yadidaṃ aṅgaṇa’’nti (ma. ni. 1.60).",26243,26257
U002686,H000043,4,46,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Saha aṅgaṇena sāṅgaṇo.,26258,26260
U002687,H000043,4,47,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Sāṅgaṇova samānoti sakilesoyeva santo.,26261,26264
U002688,H000043,4,48,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Atthi me ajjhattaṃ aṅgaṇanti yathābhūtaṃ nappajānātīti mayhaṃ attano cittasantāne kileso atthītipi na jānāti.,26265,26277
U002689,H000043,4,49,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,‘‘Ime kilesā nāma kakkhaḷā vāḷā jahitabbā na gahitabbā visaduṭṭhasallasadisā’’ti evaṃ yāthāvasarasatopi na jānāti.,26278,26290
U002690,H000043,4,50,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Yo atthīti ca jānāti, evañca jānāti.",26291,26296
U002691,H000043,4,51,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,So ‘‘atthi me ajjhattaṃ aṅgaṇanti yathābhūtaṃ pajānātī’’ti vuccati.,26297,26304
U002692,H000043,4,52,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Yassa pana na ca maggena samūhatā kilesā, na ca uppajjanti yena vā tena vā vāritattā, ayamidha anaṅgaṇoti adhippeto.",26305,26322
U002693,H000043,4,53,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Natthi me ajjhattaṃ aṅgaṇanti yathābhūtaṃ nappajānātīti ‘‘mayhaṃ kilesā yena vā tena vā vāritattā natthi, na maggena samūhatattā’’ti na jānāti, ‘‘te uppajjamānā mahāanatthaṃ karissanti kakkhaḷā vāḷā visaduṭṭhasallasadisā’’ti evaṃ yāthāvasarasatopi na jānāti.",26323,26352
U002694,H000043,4,54,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Yo pana ‘‘iminā kāraṇena natthī’’ti ca jānāti, evañca jānāti, so ‘‘natthi me ajjhattaṃ aṅgaṇanti yathābhūtaṃ pajānātī’’ti vuccati.",26353,26369
U002695,H000043,4,55,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Tatrāti tesu catūsu puggalesu, tesu vā dvīsu sāṅgaṇesu, yvāyanti yo ayaṃ, yāyantipi pāṭho.",26370,26382
U002696,H000043,4,56,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"58. Ko nu kho, āvuso, sāriputta, hetu ko paccayoti ubhayenāpi kāraṇameva pucchati.",26383,26394
U002697,H000043,4,57,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Yenimesanti yena hetunā yena paccayena imesaṃ dvinnaṃ eko seṭṭhapuriso eko hīnapurisoti akkhāyati, so ko hetu ko paccayoti evamettha sambandho veditabbo.",26395,26414
U002698,H000043,4,58,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Tattha kiñcāpi ‘‘nappajānāti pajānātī’’ti evaṃ vuttaṃ, pajānanā nappajānanāti idameva ubhayaṃ hetu ceva paccayo ca.",26415,26428
U002699,H000043,4,59,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,59. Thero pana attano vicitrapaṭibhānatāya taṃ pākaṭataraṃ katvā dassetuṃ puna tatrāvusotiādimāha.,26429,26439
U002700,H000043,4,60,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Tattha tassetaṃ pāṭikaṅkhanti tassa puggalassa etaṃ pāṭikaṅkhitabbaṃ.,26440,26446
U002701,H000043,4,61,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Idameva esa pāpuṇissati, na aññanti icchitabbaṃ, avassaṃ bhāvīti vuttaṃ hoti.",26447,26456
U002702,H000043,4,62,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,‘‘Na chandaṃ janessatī’’tiādinā nayena vuttaṃ achandajananādiṃ sandhāyāha.,26457,26463
U002703,H000043,4,63,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Tattha ca na chandaṃ janessatīti appajānanto tassa aṅgaṇassa pahānatthaṃ kattukamyatāchandaṃ na janessati.,26464,26475
U002704,H000043,4,64,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Na vāyamissatīti tato balavataraṃ vāyāmaṃ na karissati, na vīriyaṃ ārabhissatīti thāmagatavīriyaṃ pana neva ārabhissati, na pavattessatīti vuttaṃ hoti.",26476,26493
U002705,H000043,4,65,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Sāṅgaṇoti imehi rāgādīhi aṅgaṇehi sāṅgaṇo.,26494,26498
U002706,H000043,4,66,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Saṃkiliṭṭhacittoti tehiyeva suṭṭhutaraṃ kiliṭṭhacitto malīnacitto vibādhitacitto upatāpitacitto ca hutvā.,26499,26507
U002707,H000043,4,67,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Kālaṃ karissatīti marissati.,26508,26510
U002708,H000043,4,68,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Seyyathāpīti yathā nāma.,26511,26513
U002709,H000043,4,69,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Kaṃsapātīti kaṃsalohabhājanaṃ.,26514,26515
U002710,H000043,4,70,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Ābhatāti ānītā.,26516,26517
U002711,H000043,4,71,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Āpaṇā vā kammārakulā vāti āpaṇato vā kaṃsapātikārakānaṃ kammārānaṃ gharato vā.,26518,26527
U002712,H000043,4,72,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Rajenāti āgantukarajena paṃsuādinā.,26528,26530
U002713,H000043,4,73,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Malenāti tattheva uṭṭhitena lohamalena.,26531,26534
U002714,H000043,4,74,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Pariyonaddhāti sañchannā.,26535,26536
U002715,H000043,4,75,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Na ceva paribhuñjeyyunti udakakhādanīyapakkhipanādīhi paribhogaṃ na kareyyuṃ.,26537,26543
U002716,H000043,4,76,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Na ca pariyodapeyyunti dhovanaghaṃsanādīhi na parisuddhaṃ kārāpeyyuṃ.,26544,26550
U002717,H000043,4,77,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Rajāpatheti rajapathe.,26551,26552
U002718,H000043,4,78,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Ayameva vā pāṭho, rajassa āgamanaṭṭhāne vā vuṭṭhānuṭṭhāne vā heṭṭhāmañce vā thusakoṭṭhake vā bhājanantare vā, yattha rajena okirīyatīti attho.",26553,26570
U002719,H000043,4,79,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Saṃkiliṭṭhatarā assa malaggahitāti ettha rajāpathe nikkhipanena saṃkiliṭṭhatarā, aparibhogāpariyodapanehi malaggahitatarāti vuttaṃ hoti, paṭipucchāvacanañcetaṃ.",26571,26582
U002720,H000043,4,80,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Tenassa evamattho veditabbo, āvuso, sā kaṃsapāti evaṃ karīyamānā aparena kālena saṃkiliṭṭhatarā ca malaggahitatarā ca mattikapātīti vā kaṃsapātīti vā itipi dujjānā bhaveyya nu kho noti, thero taṃ paṭijānanto āha ‘‘evamāvuso’’ti.",26583,26611
U002721,H000043,4,81,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Puna dhammasenāpati opammaṃ sampaṭipādento, evameva khotiādimāha.",26612,26617
U002722,H000043,4,82,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Tatthevaṃ opammasaṃsandanā veditabbā – kiliṭṭhakaṃsapātisadiso sāṅgaṇo puggalo.,26618,26624
U002723,H000043,4,83,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Saṃkiliṭṭhakaṃsapātiyā naparibhuñjanamādiṃ katvā rajāpathanikkhepo viya tassa puggalassa pabbajjaṃ labhamānassa vejjakammādīsu pasutapuggalasantike pabbajjāpaṭilābho.,26625,26636
U002724,H000043,4,84,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Saṃkiliṭṭhakaṃsapātiyā puna saṃkiliṭṭhatarabhāvo viya tassa puggalassa anukkamena ācariyupajjhāyānaṃ anusikkhato vejjakammādikaraṇaṃ, ettha ṭhitassa sāṅgaṇakālakiriyā.",26637,26649
U002725,H000043,4,85,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Atha vā anukkamena dukkaṭadubbhāsitavītikkamanaṃ, ettha ṭhitassa sāṅgaṇakālakiriyā.",26650,26656
U002726,H000043,4,86,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,"Atha vā anukkamena pācittiyathullaccayavītikkamanaṃ, saṅghādisesavītikkamanaṃ, pārājikavītikkamanaṃ, mātughātādiānantariyakaraṇaṃ, ettha ṭhitassa sāṅgaṇakālakiriyāti.",26657,26666
U002727,H000043,4,87,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Saṃkiliṭṭhacitto kālaṃ karissatīti ettha ca akusalacittena kālaṃ karissatīti na evamattho daṭṭhabbo.,26667,26677
U002728,H000043,4,88,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Sabbasattā hi pakaticittena bhavaṅgacitteneva kālaṃ karonti.,26678,26683
U002729,H000043,4,89,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > Sammutiparamatthadesanākathāvaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,Sammutiparamatthadesanākathāvaṇṇanā,,,Ayaṃ pana avisodhetvā cittasantānaṃ kālaṃ karissatīti etamatthaṃ sandhāya evaṃ vuttoti veditabbo.,26684,26694
