sentence_id,parent_chunk,token_start,token_end,sentence_text
MAIN004-S247,MAIN004,26536,26539,Malenāti tattheva uṭṭhitena lohamalena.
MAIN004-S248,MAIN004,26540,26541,Pariyonaddhāti sañchannā.
MAIN004-S249,MAIN004,26542,26548,Na ceva paribhuñjeyyunti udakakhādanīyapakkhipanādīhi paribhogaṃ na kareyyuṃ.
MAIN004-S250,MAIN004,26549,26555,Na ca pariyodapeyyunti dhovanaghaṃsanādīhi na parisuddhaṃ kārāpeyyuṃ.
MAIN004-S251,MAIN004,26556,26557,Rajāpatheti rajapathe.
MAIN004-S252,MAIN004,26558,26575,"Ayameva vā pāṭho, rajassa āgamanaṭṭhāne vā vuṭṭhānuṭṭhāne vā heṭṭhāmañce vā thusakoṭṭhake vā bhājanantare vā, yattha rajena okirīyatīti attho."
MAIN004-S253,MAIN004,26576,26587,"Saṃkiliṭṭhatarā assa malaggahitāti ettha rajāpathe nikkhipanena saṃkiliṭṭhatarā, aparibhogāpariyodapanehi malaggahitatarāti vuttaṃ hoti, paṭipucchāvacanañcetaṃ."
MAIN004-S254,MAIN004,26588,26616,"Tenassa evamattho veditabbo, āvuso, sā kaṃsapāti evaṃ karīyamānā aparena kālena saṃkiliṭṭhatarā ca malaggahitatarā ca mattikapātīti vā kaṃsapātīti vā itipi dujjānā bhaveyya nu kho noti, thero taṃ paṭijānanto āha ‘‘evamāvuso’’ti."
MAIN004-S255,MAIN004,26617,26622,"Puna dhammasenāpati opammaṃ sampaṭipādento, evameva khotiādimāha."
MAIN004-S256,MAIN004,26623,26629,Tatthevaṃ opammasaṃsandanā veditabbā – kiliṭṭhakaṃsapātisadiso sāṅgaṇo puggalo.
MAIN004-S257,MAIN004,26630,26641,Saṃkiliṭṭhakaṃsapātiyā naparibhuñjanamādiṃ katvā rajāpathanikkhepo viya tassa puggalassa pabbajjaṃ labhamānassa vejjakammādīsu pasutapuggalasantike pabbajjāpaṭilābho.
MAIN004-S258,MAIN004,26642,26654,"Saṃkiliṭṭhakaṃsapātiyā puna saṃkiliṭṭhatarabhāvo viya tassa puggalassa anukkamena ācariyupajjhāyānaṃ anusikkhato vejjakammādikaraṇaṃ, ettha ṭhitassa sāṅgaṇakālakiriyā."
MAIN004-S259,MAIN004,26655,26661,"Atha vā anukkamena dukkaṭadubbhāsitavītikkamanaṃ, ettha ṭhitassa sāṅgaṇakālakiriyā."
MAIN004-S260,MAIN004,26662,26671,"Atha vā anukkamena pācittiyathullaccayavītikkamanaṃ, saṅghādisesavītikkamanaṃ, pārājikavītikkamanaṃ, mātughātādiānantariyakaraṇaṃ, ettha ṭhitassa sāṅgaṇakālakiriyāti."
MAIN004-S261,MAIN004,26672,26682,Saṃkiliṭṭhacitto kālaṃ karissatīti ettha ca akusalacittena kālaṃ karissatīti na evamattho daṭṭhabbo.
MAIN004-S262,MAIN004,26683,26688,Sabbasattā hi pakaticittena bhavaṅgacitteneva kālaṃ karonti.
MAIN004-S263,MAIN004,26689,26699,Ayaṃ pana avisodhetvā cittasantānaṃ kālaṃ karissatīti etamatthaṃ sandhāya evaṃ vuttoti veditabbo.
MAIN004-S264,MAIN004,26700,26705,Dutiyavāre pariyodapeyyunti dhovanaghaṃsanasaṇhachārikāparimajjanādīhi parisuddhaṃ ādāsamaṇḍalasadisaṃ kareyyuṃ.
MAIN004-S265,MAIN004,26706,26720,"Na ca naṃ rajāpatheti pubbe vuttappakāre ṭhāne anikkhipitvā karaṇḍamañjūsādīsu vā ṭhapeyyuṃ, paliveṭhetvā vā nāgadante lageyyuṃ."
MAIN004-S266,MAIN004,26721,26723,Sesaṃ vuttanayānusāreneva gahetabbaṃ.
MAIN004-S267,MAIN004,26724,26731,Upamāsaṃsandanā cettha evaṃ veditabbā – kiliṭṭhakaṃsapātisadiso sāṅgaṇo bhabbapuggalo.
MAIN004-S268,MAIN004,26732,26744,Kiliṭṭhakaṃsapātiyā paribhuñjanamādiṃ katvā suddhaṭṭhāne ṭhapanaṃ viya tassa puggalassa pabbajjaṃ labhamānassa pesalabhikkhūnaṃ santike pabbajjāpaṭilābho.
MAIN004-S269,MAIN004,26745,26767,"Ye ovadanti anusāsanti appamattakampi pamādaṃ disvā daṇḍakammaṃ katvā punappunaṃ sikkhāpenti, saṃkiliṭṭhakaṃsapātiyā aparakāle parisuddhapariyodātabhāvo viya tassa puggalassa ācariyupajjhāyānaṃ anusikkhato anukkamena sammāvattapaṭipatti, ettha ṭhitassa anaṅgaṇakālakiriyā."
MAIN004-S270,MAIN004,26768,26788,"Atha vā anukkamena parisuddhe sīle patiṭṭhāya attano anurūpaṃ buddhavacanaṃ uggaṇhitvā dhutaṅgāni samādāya attano anukūlakammaṭṭhānaṃ gahetvā gāmantasenāsanavāsaṃ muñcitvā pantasenāsanavāso, ettha ṭhitassa anaṅgaṇakālakiriyā."
MAIN004-S271,MAIN004,26789,26807,"Atha vā anukkamena kasiṇaparikammaṃ katvā aṭṭhasamāpattinibbattanena kilesavikkhambhanaṃ, vipassanāpādakajjhānā vuṭṭhāya vipassanāya kilesānaṃ tadaṅganivāraṇaṃ, sotāpattiphalādhigamo…pe… arahattasacchikiriyāti ettha ṭhitassa accantaṃ anaṅgaṇakālakiriyā eva."
MAIN004-S272,MAIN004,26808,26811,Tatiyavāre subhanimittanti rāgaṭṭhāniyaṃ iṭṭhārammaṇaṃ.
MAIN004-S273,MAIN004,26812,26818,Manasi karissatīti tasmiṃ vipannassati taṃ nimittaṃ āvajjissati.
MAIN004-S274,MAIN004,26819,26824,Tassa subhanimittassa manasikārāti tassa puggalassa subhanimittamanasikārakāraṇā.
MAIN004-S275,MAIN004,26825,26827,Anuddhaṃsessatīti hiṃsissati adhibhavissati.
MAIN004-S276,MAIN004,26828,26839,Rāgo hi uppajjanto kusalavāraṃ pacchinditvā sayameva akusalajavanaṃ hutvā tiṭṭhanto kusalacittaṃ anuddhaṃsetīti veditabbo.
MAIN004-S277,MAIN004,26840,26842,Sesaṃ vuttanayānusāreneva gahetabbaṃ.
MAIN004-S278,MAIN004,26843,26851,Opammasaṃsandanā panettha evaṃ veditabbā – parisuddhakaṃsapātisadiso pakatiyā appakileso anaṅgaṇapuggalo.
MAIN004-S279,MAIN004,26852,26866,Parisuddhakaṃsapātiyā naparibhuñjanaṃ ādiṃ katvā rajāpathe nikkhepo viya tassa puggalassa pabbajjaṃ labhamānassāti ito paraṃ sabbaṃ paṭhamavārasadisameva.
MAIN004-S280,MAIN004,26867,26879,"Catutthavāre subhanimittaṃ na manasi karissatīti tasmiṃ sativirahābhāvato taṃ nimittaṃ nāvajjissati, sesaṃ dutiyavārānusārena veditabbaṃ."
MAIN004-S281,MAIN004,26880,26887,"‘‘Ayaṃ kho, āvuso’’tiādi ‘‘ko nu kho, āvuso’’tiādimhi vuttanayameva."
MAIN004-S282,MAIN004,26888,26905,"60. Idāni taṃ aṅgaṇaṃ nānappakārato pākaṭaṃ kārāpetukāmenāyasmatā mahāmoggallānena ‘‘aṅgaṇaṃ aṅgaṇa’’ntiādinā nayena puṭṭho taṃ byākaronto pāpakānaṃ kho etaṃ, āvusotiādimāha."
MAIN004-S283,MAIN004,26906,26915,"Tattha icchāvacarānanti icchāya avacarānaṃ, icchāvasena otiṇṇānaṃ pavattānaṃ nānappakārānaṃ kopaappaccayānanti attho."
MAIN004-S284,MAIN004,26916,26931,"Yaṃ idhekaccassāti yena idhekaccassa evaṃ icchā uppajjeyya, taṃ ṭhānaṃ taṃ kāraṇaṃ vijjati atthi, upalabbhatīti vuttaṃ hoti."
MAIN004-S285,MAIN004,26932,26935,Āpanno assanti āpanno bhaveyyaṃ.
MAIN004-S286,MAIN004,26936,26945,Na ca maṃ bhikkhū jāneyyunti bhikkhū ca maṃ na jāneyyuṃ.
MAIN004-S287,MAIN004,26946,26949,"Kiṃ panettha ṭhānaṃ, lābhatthikatā."
MAIN004-S288,MAIN004,26950,26981,"Lābhatthiko hi bhikkhu pakatiyāpi ca katapuñño manussehi sakkato garukato evaṃ cinteti ‘‘āpattiṃ āpannaṃ bhikkhuṃ therā ñatvā majjhimānaṃ ārocenti, te navakānaṃ, navakā vihāre vighāsādādīnaṃ, te ovādaṃ āgatānaṃ bhikkhunīnaṃ, evaṃ kamena catasso parisā jānanti."
MAIN004-S289,MAIN004,26982,26984,Evamassa lābhantarāyo hoti.
MAIN004-S290,MAIN004,26985,26995,"Aho vatāhaṃ āpattiñca vata āpanno assaṃ, na ca maṃ bhikkhū jāneyyu’’nti."
MAIN004-S291,MAIN004,26996,27015,"Yaṃ taṃ bhikkhuṃ bhikkhū jāneyyunti yena kāraṇena taṃ bhikkhuṃ aññe bhikkhū jāneyyuṃ, taṃ kāraṇaṃ vijjati kho pana atthiyeva, no natthi."
MAIN004-S292,MAIN004,27016,27020,Therā hi ñatvā majjhimānaṃ ārocenti.
MAIN004-S293,MAIN004,27021,27028,Evaṃ so pubbe vuttanayena catūsu parisāsu pākaṭo hoti.
MAIN004-S294,MAIN004,27029,27040,Evaṃ pākaṭo ca ayasābhibhūto gāmasatampi pavisitvā ummārasatesu ṭhānesu uñchitvā yathādhotena pattena nikkhamati.
MAIN004-S295,MAIN004,27041,27066,"Tato jānanti maṃ bhikkhū āpattiṃ āpannoti tehi camhi evaṃ nāsitoti cintetvā, iti so kupito hoti appatīto so iminā kāraṇena kupito ceva hoti kodhābhibhūto appatīto ca domanassābhibhūto."
MAIN004-S296,MAIN004,27067,27091,"Yo ceva kho, āvuso, kopo yo ca appaccayo ubhayametaṃ aṅgaṇanti, āvuso, yo cāyaṃ saṅkhārakkhandhasaṅgahito kopo, yo ca vedanākkhandhasaṅgahito appaccayo, etaṃ ubhayaṃ aṅgaṇanti evamettha attho daṭṭhabbo."
MAIN004-S297,MAIN004,27092,27096,Idañca tādisānaṃ puggalānaṃ vasena vuttaṃ.
MAIN004-S298,MAIN004,27097,27105,"Lobho pana imassa aṅgaṇassa pubbabhāgavasena, moho sampayogavasenāpi gahitoyeva hoti."
MAIN004-S299,MAIN004,27106,27117,Anuraho manti purimasadisameva bhikkhuṃ gahetvā vihārapaccante senāsanaṃ pavesetvā dvāraṃ thaketvā codente icchati.
MAIN004-S300,MAIN004,27118,27138,"Ṭhānaṃ kho panetanti etaṃ kāraṇaṃ vijjati, yaṃ taṃ bhikkhuṃ catuparisamajjhe ānetvā byattā vinītā ‘‘tayā asukamhi nāma ṭhāne vejjakammaṃ kata’’ntiādinā nayena codeyyuṃ."
MAIN004-S301,MAIN004,27139,27143,So catūsu parisāsu pākaṭo hoti.
MAIN004-S302,MAIN004,27144,27149,Evaṃ pākaṭo ca ayasābhibhūtoti sabbaṃ purimasadisameva.
MAIN004-S303,MAIN004,27150,27152,Sappaṭipuggaloti samāno puggalo.
MAIN004-S304,MAIN004,27153,27154,Samānoti sāpattiko.
MAIN004-S305,MAIN004,27155,27156,Paṭipuggaloti codako.
MAIN004-S306,MAIN004,27157,27173,"Ayaṃ sāpattikeneva codanaṃ icchati, tvampi imañcimañca āpattiṃ āpanno, taṃ tāva paṭikarohi pacchā maṃ codessasīti vattuṃ sakkāti maññamāno."
MAIN004-S307,MAIN004,27174,27178,Apica jātiādīhipi samāno puggalo sappaṭipuggalo.
MAIN004-S308,MAIN004,27179,27194,"Ayañhi attano jātiyā kulena bāhusaccena byattatāya dhutaṅgenāti evamādīhipi samāneneva codanaṃ icchati, tādisena vuttaṃ nātidukkhaṃ hotīti maññamāno."
MAIN004-S309,MAIN004,27195,27199,Appaṭipuggaloti ettha ayutto paṭipuggalo appaṭipuggalo.
MAIN004-S310,MAIN004,27200,27209,Imehi āpattādīhi asadisattā paṭisattu paṭisallo codako bhavituṃ ayuttoti vuttaṃ hoti.
MAIN004-S311,MAIN004,27210,27219,Iti so kupitoti iti so imāya appaṭipuggalacodanāya evaṃ kupito hoti.
MAIN004-S312,MAIN004,27220,27238,"Catutthavāre aho vatāti ‘‘aho vata re amhākaṃ paṇḍitakā, aho vata re amhākaṃ bahussutakā tevijjakā’’ti (dī. ni. 1.291) garahāyaṃ dissati."
MAIN004-S313,MAIN004,27239,27248,‘‘Aho vata maṃ daharaṃyeva samānaṃ rajje abhisiñceyyu’’nti (mahāva. 57) patthanāyaṃ.
MAIN004-S314,MAIN004,27249,27250,Idha patthanāyameva.
MAIN004-S315,MAIN004,27251,27254,Paṭipucchitvā paṭipucchitvāti punappunaṃ pucchitvā.
MAIN004-S316,MAIN004,27255,27273,"Ayaṃ bhikkhu lābhatthiko bhagavato attānaṃ paṭipucchitabbaṃ icchati, tañca kho anumatipucchāya, no maggaṃ vā phalaṃ vā vipassanaṃ vā antaraṃ katvā."
MAIN004-S317,MAIN004,27274,27308,"Ayañhi passati bhagavantaṃ sāriputtādayo mahāthere ‘‘taṃ kiṃ maññasi, sāriputta, moggallāna, kassapa, rāhula cakkhuṃ niccaṃ vā aniccaṃ vā’’ti evaṃ parisamajjhe paṭipucchitvā paṭipucchitvā dhammaṃ desentaṃ, manusse ca ‘‘tesa paṇḍitā therā satthu cittaṃ ārādhentī’’ti vaṇṇaṃ bhaṇante, lābhasakkārañca upaharante."
MAIN004-S318,MAIN004,27309,27320,Tasmā taṃ lābhasakkāraṃ icchanto evaṃ cintetvā nikhaṇitvā ṭhapitakhāṇu viya bhagavato puratova hoti.
MAIN004-S319,MAIN004,27321,27340,"Iti so kupitoti atha bhagavā taṃ amanasikaritvāva aññaṃ theraṃ paṭipucchitvā dhammaṃ deseti, tena so kupito hoti bhagavato ca therassa ca."
MAIN004-S320,MAIN004,27341,27359,"Kathaṃ bhagavato kuppati? ‘‘Ahaṃ pabbajitakālato pabhuti gandhakuṭipariveṇato bahinikkhamanaṃ na jānāmi, sabbakālaṃ chāyāva na vijahāmi, maṃ nāma pucchitvā dhammadesanāmattampi natthi."
MAIN004-S321,MAIN004,27360,27368,Taṃmuhuttaṃ diṭṭhamattakameva theraṃ pucchitvā dhammaṃ desetī’’ti evaṃ bhagavato kuppati.
MAIN004-S322,MAIN004,27369,27400,"Kathaṃ therassa kuppati? ‘‘Ayaṃ mahallakatthero bhagavato purato khāṇu viya nisīdati, kadā nu kho imaṃ dhammakammikā abhabbaṭṭhānaṃ pāpetvā nīharissanti, ayañhi yadi imasmiṃ vihāre na bhaveyya, avassaṃ bhagavā mayā saddhiṃ sallapeyyā’’ti evaṃ therassa kuppati."
MAIN004-S323,MAIN004,27401,27408,"Purakkhatvā purakkhatvāti purato purato katvā, samparivāretvāti vuttaṃ hoti."
MAIN004-S324,MAIN004,27409,27427,"Ayampi lābhatthikoyeva, ayañhi passati bahussute bhikkhū mahāparivārena gāmaṃ pavisante, cetiyaṃ vandante, tesañca taṃ sampattiṃ disvā upāsake pasanne pasannākāraṃ karonte."
MAIN004-S325,MAIN004,27428,27430,Tasmā evaṃ icchati.
MAIN004-S326,MAIN004,27431,27438,Kupitoti ayampi dvīsu ṭhānesu kuppati bhikkhūnaṃ therassa ca.
MAIN004-S327,MAIN004,27439,27461,"Kathaṃ bhikkhūnaṃ? ‘‘Ime yadeva mayhaṃ uppajjati cīvaraṃ vā piṇḍapāto vā, taṃ gahetvā paribhuñjanti, mayhaṃ pana pattacīvaraṃ gahetvā piṭṭhito āgacchantopi natthī’’ti evaṃ bhikkhūnaṃ kuppati."
MAIN004-S328,MAIN004,27462,27480,"Kathaṃ therassa? ‘‘Eso mahallakatthero tesu tesu ṭhānesu sayameva paññāyati, kudāssu nāma naṃ dhammakammikā nikkaḍḍhissanti, imasmiṃ asati avassaṃ maṃyeva parivāressantī’’ti."
MAIN004-S329,MAIN004,27481,27482,Bhattaggeti bhojanaṭṭhāne.
MAIN004-S330,MAIN004,27483,27484,Aggāsananti saṅghattherāsanaṃ.
MAIN004-S331,MAIN004,27485,27486,Aggodakanti dakkhiṇodakaṃ.
MAIN004-S332,MAIN004,27487,27488,Aggapiṇḍanti saṅghattherapiṇḍaṃ.
MAIN004-S333,MAIN004,27489,27492,Sabbattha vā agganti paṇītādhivacanametaṃ.
MAIN004-S334,MAIN004,27493,27497,Tattha ahameva labheyyanti icchā nātimahāsāvajjā.
MAIN004-S335,MAIN004,27498,27503,Na añño bhikkhu labheyyāti pana atimahāsāvajjā.
MAIN004-S336,MAIN004,27504,27512,"Ayampi lābhatthiko pāsādiko hoti cīvaradhāraṇādīhi, kadāci pabbajati, kadāci vibbhamati."
MAIN004-S337,MAIN004,27513,27521,Tena so pubbe laddhapubbaṃ āsanādiṃ pacchā alabhanto evaṃ cintesi.
MAIN004-S338,MAIN004,27522,27542,Na so bhikkhu labheyyāti na so bhikkhu therānaṃ aggāsanādīsu tadanusārena majjhimānaṃ aññesañca navānaṃ kadāci yaṃ vā taṃ vā sabbanihīnaṃ āsanādiṃ labhati.
MAIN004-S339,MAIN004,27543,27549,Kupitoti ayampi dvīsu ṭhānesu kuppati manussānañca therānañca.
MAIN004-S340,MAIN004,27550,27581,"Kathaṃ manussānaṃ? ‘‘Ime maṅgalādīsu maṃ nissāya bhikkhū labhanti, ete, ‘bhante, ettake bhikkhū gahetvā amhākaṃ anukampaṃ karothā’ti vadanti, idāni taṃmuhuttaṃ diṭṭhamattakaṃ mahallakattheraṃ gahetvā gatā, hotu idāni, nesaṃ kicce uppanne jānissāmī’’ti evaṃ manussānaṃ kuppati."
MAIN004-S341,MAIN004,27582,27594,"Kathaṃ therānaṃ? ‘‘Ime nāma yadi na bhaveyyuṃ, maṃyeva manussā nimanteyyu’’nti evaṃ therānaṃ kuppati."
MAIN004-S342,MAIN004,27595,27597,Anumodeyyanti anumodanaṃ kareyyaṃ.
MAIN004-S343,MAIN004,27598,27620,"Ayampi lābhatthiko yaṃ vā taṃ vā khaṇḍānumodanaṃ jānāti, ‘‘so anumodanaṭṭhāne bahū mātugāmā āgacchanti, tā maṃ sañjānitvā tato pabhuti thālakabhikkhaṃ dassantī’’ti patthento evaṃ cintesi."
MAIN004-S344,MAIN004,27621,27629,"Ṭhānanti bahussutānaṃ anumodanā bhāro, tena bahussuto anumodeyyāti vuttaṃ hoti."
MAIN004-S345,MAIN004,27630,27638,Kupitoti ayampi tīsu ṭhānesu kuppati manussānaṃ therassa dhammakathikassa ca.
MAIN004-S346,MAIN004,27639,27656,"Kathaṃ manussānaṃ? ‘‘Ime pubbe maṃyeva upasaṅkamitvā yācanti ‘amhākaṃ nāgatthero amhākaṃ sumanatthero anumodatū’ti, ajja pana nāvocu’’nti evaṃ manussānaṃ kuppati."
MAIN004-S347,MAIN004,27657,27672,"Kathaṃ therassa? ‘‘Ayaṃ saṅghatthero ‘tumhākaṃ kulupakaṃ nāgattheraṃ sumanattheraṃ upasaṅkamatha, ayaṃ anumodissatī’ti na bhaṇatī’’ti evaṃ therassa kuppati."
MAIN004-S348,MAIN004,27673,27692,"Kathaṃ dhammakathikassa? ‘‘Therena vuttamatteyeva pahāraṃ laddhakukkuṭo viya turitaturitaṃ vassati, imaṃ nāma nikkaḍḍhantā natthi, imasmiñhi asati ahameva anumodeyya’’nti evaṃ dhammakathikassa kuppati."
MAIN004-S349,MAIN004,27693,27695,Ārāmagatānanti vihāre sannipatitānaṃ.
MAIN004-S350,MAIN004,27696,27734,"Ayampi lābhatthiko yaṃ vā taṃ vā khaṇḍadhammakathaṃ jānāti, so passati tādisesu ṭhānesu dviyojanatiyojanato sannipatitvā bhikkhū sabbarattikāni dhammassavanāni suṇante, tuṭṭhacitte ca dahare vā sāmaṇere vā sādhu sādhūti mahāsaddena sādhukāraṃ dente, tato dutiyadivase antogāmagate bhikkhū upāsakā pucchanti ‘‘ke, bhante, dhammaṃ kathesu’’nti."
MAIN004-S351,MAIN004,27735,27740,Te bhaṇanti ‘‘asuko ca asuko cā’’ti.
MAIN004-S352,MAIN004,27741,27747,Taṃ sutvā pasannā manussā dhammakathikānaṃ mahāsakkāraṃ karonti.
MAIN004-S353,MAIN004,27748,27752,So taṃ icchamāno evaṃ cintesi.
MAIN004-S354,MAIN004,27753,27762,"Ṭhānanti bahussutānaṃ vinicchayakusalānaṃ dhammadesanā bhāro, tena bahussuto deseyyāti vuttaṃ hoti."
MAIN004-S355,MAIN004,27763,27778,Kupitoti catuppadikaṃ gāthampi vattuṃ okāsaṃ alabhamāno kupito hoti attano mandabhāvassa ‘‘ahañhi mando duppañño kuto labhissāmi desetu’’nti.
MAIN004-S356,MAIN004,27779,27790,Bhikkhunīnanti ovādatthaṃ vā uddesatthaṃ vā paripucchatthaṃ vā pūjākaraṇatthaṃ vā ārāmaṃ āgantvā sannipatitabhikkhunīnaṃ.
MAIN004-S357,MAIN004,27791,27813,"Ayampi lābhatthiko, tassevaṃ hoti imā mahākulā pabbajitā bhikkhuniyo, tāsu kulesu pavisetvā nisinnāsu manussā pucchissanti ‘‘kassa santike ovādaṃ vā uddesaṃ vā paripucchaṃ vā gaṇhathā’’ti."
MAIN004-S358,MAIN004,27814,27826,"Tato vakkhanti ‘‘asuko nāma ayyo bahussuto, tassa detha karothā’’ti, tenassa evaṃ icchā uppajjati."
MAIN004-S359,MAIN004,27827,27836,"Ṭhānanti ovādādayo nāma bahussutānaṃ bhāro, tena bahussuto deseyyāti vuttaṃ hoti."
MAIN004-S360,MAIN004,27837,27855,"Kupitoti ayampi dvīsu ṭhānesu kuppati, tāsañca bhikkhunīnaṃ ‘‘imā pubbe maṃ nissāya uposathappavāraṇādīni labhanti, tā idāni taṃmuhuttaṃ diṭṭhamattakamahallakattherassa santikaṃ gatā’’ti."
MAIN004-S361,MAIN004,27856,27862,Dhammakathikassa ca ‘‘esa imāsaṃ sahasā ovādaṃ adāsiyevā’’ti.
MAIN004-S362,MAIN004,27863,27865,"Upāsakānanti, ārāmagatānaṃ upāsakānaṃ."
MAIN004-S363,MAIN004,27866,27892,"Nissaṭṭhakammantā nāma mahāupāsakā honti, te puttabhātukānaṃ kammaṃ niyyātetvā dhammaṃ suṇantā vicaranti, ayaṃ tesaṃ desetuṃ icchati, kiṃ kāraṇā? Ime pasīditvā upāsikānampi ārocessanti, tato saddhiṃ upāsikāhi mayhameva lābhasakkāraṃ upaharissantīti."
MAIN004-S364,MAIN004,27893,27895,Ṭhānaṃ bahussuteneva yojetabbaṃ.
MAIN004-S365,MAIN004,27896,27919,"Kupitoti ayampi dvīsu ṭhānesu kuppati, upāsakānañca ‘‘ime aññattha suṇanti, amhākaṃ kulupakassa santike suṇāmāti nāgacchanti, hotu idāni, tesaṃ uppanne kicce jānissāmī’’ti dhammakathikassa ca, ‘‘ayametesaṃ desetī’’ti."
MAIN004-S366,MAIN004,27920,27921,Upāsikānanti ārāmagatānaṃ.
MAIN004-S367,MAIN004,27922,27929,Upāsikā nāma āsanapūjādikaraṇatthaṃ vā uposathadivase vā dhammassavanatthaṃ sannipatitā.
MAIN004-S368,MAIN004,27930,27932,Sesaṃ upāsakavāre vuttanayameva.
MAIN004-S369,MAIN004,27933,27937,"Sakkareyyunti sakkaccañca kareyyuṃ, sundarañca kareyyuṃ."
MAIN004-S370,MAIN004,27938,27945,Iminā attani kāraṃ karīyamānaṃ sakkaccaṃ katañca sundarañca pattheti.
MAIN004-S371,MAIN004,27946,27949,Garuṃ kareyyunti bhāriyaṃ kareyyuṃ.
MAIN004-S372,MAIN004,27950,27955,Iminā bhikkhūhi attānaṃ garuṭṭhāne ṭhapīyamānaṃ pattheti.
MAIN004-S373,MAIN004,27956,27957,Māneyyunti piyāyeyyuṃ.
MAIN004-S374,MAIN004,27958,27967,Pūjeyyunti evaṃ sakkarontā garuṃ karontā mānentā paccayehi pūjeyyunti paccayapūjaṃ pattheti.
MAIN004-S375,MAIN004,27968,27986,Ṭhānanti ‘‘piyo garu bhāvaniyo’’ti vuttappakāro bahussuto ca sīlavā ca etaṃ vidhiṃ arahati tena bhikkhū evarūpaṃ evaṃ kareyyunti vuttaṃ hoti.
MAIN004-S376,MAIN004,27987,28001,Kupitoti ayampi dvīsu ṭhānesu kuppati bhikkhūnañca ‘‘ime etaṃ sakkarontī’’ti therassa ca ‘‘imasmiṃ asati maṃyeva sakkareyyu’’nti.
MAIN004-S377,MAIN004,28002,28007,Esa nayo ito paresu tīsu vāresu.
MAIN004-S378,MAIN004,28008,28012,Paṇītānaṃ cīvarānanti paṭṭadukūlapaṭṭuṇṇakoseyyādīnaṃ mahagghasukhumasukhasamphassānaṃ cīvarānaṃ.
MAIN004-S379,MAIN004,28013,28018,Idhāpi ahameva lābhī assanti icchā nātimahāsāvajjā.
MAIN004-S380,MAIN004,28019,28025,Na añño bhikkhu lābhī assāti pana mahāsāvajjā.
MAIN004-S381,MAIN004,28026,28029,Paṇītānaṃ piṇḍapātānanti sappitelamadhusakkarādipūritānaṃ seṭṭhapiṇḍapātānaṃ.
MAIN004-S382,MAIN004,28030,28034,Paṇītānaṃ senāsanānanti anekasatasahassagghanakānaṃ mañcapīṭhādīnaṃ paṇītānaṃ.
MAIN004-S383,MAIN004,28035,28037,Gilānappaccayabhesajjaparikkhārānanti sappitelamadhuphāṇitādīnaṃ uttamabhesajjānaṃ.
MAIN004-S384,MAIN004,28038,28043,Sabbatthāpi ṭhānaṃ bahussutehi puññavantehi ca yojetabbaṃ.
MAIN004-S385,MAIN004,28044,28071,"Kupitoti sabbatthāpi dvīsu ṭhānesu kuppati, manussānañca ‘‘imesaṃ nāma paricitabhāvopi natthi, dīgharattaṃ ekato vasantassa paṃsukūlatthāya vā piṇḍapātatthāya vā sappitelādikāraṇā vā gharapaṭipāṭiyā carantassāpi me ekadivasampi kiñci paṇītaṃ paccayaṃ na denti."
